11.0 22.0 1.0 1.0 1.0 3.0 2.010997711880737 128498.3362746529 882285.8137217332 1384944.2119515259 
12.0 24.0 1.0 1.0 4.0 1.0 1.4516552073438085 116608.16292845132 1000000.0 1000000.0 
19.0 38.0 1.0 1.0 1.0 1.0 2.1951069601186197 100000.0 675481.1148975731 1904383.6838445016 
86.0 172.0 1.0 1.0 2.0 1.0 1.5546996243693618 100000.0 804812.6886787007 1630929.6036812495 
62.0 124.0 1.0 1.0 1.0 1.0 2.5 196812.8333372976 693007.1033582613 1598953.2936921138 
30.0 59.300877924031084 1.0 1.0 2.0 2.0 1.3369902367563258 126736.36173082009 500000.0 1947290.5929417943 
60.0 120.0 1.0 1.0 5.0 3.0 2.5 200000.0 995471.12381114 1179730.7945076264 
100.0 200.0 1.0 1.0 1.0 1.0 2.5 100000.0 500000.0 1377447.6761250875 
9.0 18.0 1.0 1.0 2.0 2.0 2.5 200000.0 609012.0320230976 1088215.7032204296 
37.0 74.0 1.0 1.0 3.0 1.0 1.0684951183781628 173327.2388357202 912259.4425512134 2000000.0 
24.0 48.0 1.0 1.0 3.0 1.0 1.0248983110252616 181897.91992067557 1000000.0 1942385.3300068197 
29.0 58.65043896201554 1.0 1.0 3.0 1.0 0.8 195266.10078608562 912259.4425512134 1963838.784555466 
56.0 112.0 1.0 1.0 3.0 2.0 1.1299690414148862 105083.40461221493 966526.2261995627 1131330.2673757372 
60.0 120.0 1.0 1.0 5.0 3.0 2.5 200000.0 995471.12381114 1179730.7945076264 
86.0 172.0 1.0 1.0 2.0 3.0 2.2843055133573626 147593.38197928504 616256.3903047654 1276180.7203574637 
24.0 48.0 1.0 1.0 1.0 1.0 1.165480830804857 193883.70707555744 573541.1249201355 1895432.5545506086 
30.0 59.300877924031084 1.0 1.0 2.0 2.0 1.3369902367563258 126736.36173082009 500000.0 1947290.5929417943 
77.0 154.82771347311044 1.0 1.0 4.0 4.0 2.3268943497360817 200000.0 1000000.0 1000995.6728225963 
17.0 34.0 1.0 1.0 2.0 1.0 1.1835403720678865 100000.0 803548.5179282936 1341450.7394735448 
90.0 180.0 1.0 1.0 1.0 3.0 1.4625983327197196 124580.87486830405 500000.0 1890738.076189553 
100.0 200.0 1.0 1.0 1.0 4.0 1.206585141107281 108177.73397762465 500000.0 1399937.744142726 
23.0 46.0 1.0 1.0 2.0 2.0 1.4045525123141278 136969.32474384404 517678.7701432084 1824195.717537358 
77.0 154.82771347311044 1.0 1.0 4.0 4.0 2.3268943497360817 200000.0 1000000.0 1000995.6728225963 
13.0 26.0 1.0 1.0 1.0 2.0 0.8 179869.18084031035 500000.0 1653526.1408523722 
59.0 118.34457305377914 1.0 1.0 2.0 2.0 1.6541429934350071 118043.54025995028 500000.0 1836110.4607909343 
21.0 42.0 1.0 1.0 1.0 1.0 2.008701647235871 183259.93371883867 685338.8960447622 1869769.5446062014 
34.0 68.0 1.0 1.0 2.0 1.0 1.04572924053939 152340.56109514844 500000.0 1837886.2925890996 
