30.0 60.0 1.0 1.0 2.0 3.0 1.5440718114957657 109124.04062124337 763348.270602399 1801240.0727120305 
19.0 38.0 1.0 1.0 3.0 2.0 2.138994509178378 120553.90755545652 508783.47683176777 1834297.9258098733 
19.0 38.0 1.0 1.0 3.0 2.0 0.9356439860532982 106402.55870474651 912988.8334781957 1458591.9385716603 
52.0 104.0 1.0 1.0 1.0 1.0 1.6982070143786423 137758.92021417475 500000.0 1103007.4246153268 
36.0 72.0 1.0 1.0 3.0 3.0 1.8013742795436023 159216.2249451426 842839.1599504366 1878474.6277565095 
41.0 82.0 1.0 1.0 1.0 1.0 2.096061540396949 189542.1256268612 745784.1589191633 1798787.6304851673 
37.0 74.0 1.0 1.0 1.0 2.0 2.1695773104339926 194310.71133359382 661053.0573415477 1684767.9755870255 
40.0 80.0 1.0 1.0 1.0 1.0 2.5 166274.02288849402 604895.7237389795 1949732.914087594 
6.0 12.0 1.0 1.0 1.0 1.0 2.5 144595.06079273432 891940.7792242556 1000000.0 
38.0 46.8251734435227 1.0 1.0 1.0 2.0 2.445879509609294 175018.02734105897 788166.8221305483 1274439.6599714747 
3.0 6.0 1.0 1.0 1.0 2.0 1.5206691100116367 138338.2523768131 804819.2153378071 1484500.5773055353 
14.0 28.0 1.0 1.0 4.0 3.0 0.8 164725.99909523752 760742.225193323 1435081.1133927016 
27.0 54.0 1.0 1.0 3.0 2.0 2.0027214415311154 161581.90944880713 685567.0950970516 1550888.5818745117 
12.0 24.0 1.0 1.0 2.0 1.0 2.331763549834524 130766.49965970352 500000.0 1900191.3281383011 
41.0 82.0 1.0 1.0 1.0 1.0 2.096061540396949 189542.1256268612 745784.1589191633 1798787.6304851673 
34.0 67.19976333662977 1.0 1.0 2.0 2.0 1.5926160017748892 129608.1124725713 772892.6180606973 1921284.8880617425 
19.0 38.0 1.0 1.0 3.0 2.0 0.9356439860532982 106402.55870474651 912988.8334781957 1458591.9385716603 
19.0 38.0 1.0 1.0 1.0 1.0 2.148906975404038 160944.4647565165 861486.3872150418 1539265.490427721 
19.0 38.0 1.0 1.0 1.0 1.0 2.148906975404038 160944.4647565165 861486.3872150418 1539265.490427721 
9.0 18.0 1.0 1.0 1.0 1.0 2.383420968764508 125605.0099915726 500000.0 1860925.83771058 
19.0 38.0 1.0 1.0 2.0 2.0 2.099510112226517 135565.56219287956 940422.0287465532 1078530.9808554421 
14.0 28.0 1.0 1.0 1.0 1.0 2.038739669762134 155355.91280685368 720211.0143732766 1110451.469269823 
9.0 18.0 1.0 1.0 1.0 1.0 2.383420968764508 125605.0099915726 500000.0 1860925.83771058 
6.0 12.0 1.0 1.0 2.0 2.0 2.1366939618594696 146300.03945833398 927075.9768988305 1047187.3427098974 
29.0 58.0 1.0 1.0 2.0 1.0 2.1190989956814255 177943.75805482088 713378.5746425145 1545491.4954367946 
