53.0 1.0 1.0 1.0 3.0 2.0 1.5433504404926297 121064.83108850548 807022.4384225428 1441030.715807749 
6.0 12.0 1.0 1.0 1.0 1.0 1.153006009140313 152176.06721607587 1000000.0 1362759.2251739032 
13.0 17.972100990677347 1.0 1.0 1.0 1.0 2.465065389694643 168323.83289279285 945128.8243413845 1703369.1836462626 
19.0 38.0 1.0 1.0 1.0 1.0 0.8 100000.0 1000000.0 1000000.0 
7.0 13.579016957337268 1.0 1.0 1.0 1.0 2.5 151886.20432922363 500000.0 1265550.8586513123 
3.0 6.0 1.0 1.0 1.0 1.0 0.8 100000.0 1000000.0 1000000.0 
30.0 60.0 1.0 1.0 1.0 1.0 2.5 129893.83692759734 500000.0 1000000.0 
25.0 32.3327844059573 1.0 1.0 1.0 1.0 0.8 100000.0 1000000.0 2000000.0 
3.0 6.0 1.0 1.0 1.0 1.0 2.5 200000.0 500000.0 2000000.0 
13.0 22.054809588365018 1.0 1.0 1.0 1.0 0.9639076605412416 132809.03966541286 1000000.0 2000000.0 
6.0 12.0 1.0 1.0 1.0 1.0 2.5 200000.0 500000.0 2000000.0 
27.0 54.0 1.0 1.0 1.0 1.0 1.2436268025123467 146048.25896715623 1000000.0 1247298.9186440709 
18.0 30.93053478742441 1.0 1.0 1.0 1.0 1.4811942851139208 200000.0 500000.0 2000000.0 
2.0 3.3823054307705833 1.0 1.0 1.0 1.0 2.5 151995.281306184 500000.0 1285329.0640061821 
24.0 47.77875452295431 1.0 1.0 1.0 1.0 1.56668381043992 163390.72960437313 598450.8329933495 1304794.2730216486 
18.0 31.4513121358001 1.0 1.0 1.0 1.0 2.261527834076337 143137.7036800141 699348.0130489933 1553365.5452832016 
27.0 54.0 1.0 1.0 1.0 1.0 2.5 190994.95936710568 500000.0 1350654.3134644134 
29.0 58.0 1.0 1.0 1.0 1.0 1.2376400219213988 111702.64971980322 1000000.0 1434301.9057042347 
18.0 30.359408896734575 1.0 1.0 1.0 1.0 2.0182892490191837 132840.245286033 543174.2772871607 1349982.864634377 
19.0 38.0 1.0 1.0 1.0 1.0 1.4296532113643796 100000.0 500000.0 1347310.3620880344 
