51.0 1.365975368551244 1.0 1.0 1.0 1.0 1.8724110327279886 101007.76070058894 932285.8496283843 1500000.0 
19.0 38.0 1.0 1.0 1.0 2.0 1.5069413512182805 171273.0775539019 500000.0 2000000.0 
17.0 34.0 1.0 1.0 1.0 2.0 0.8 200000.0 500000.0 2000000.0 
2.0 3.6990972263447546 1.0 1.0 1.0 1.0 0.8816544429366524 198243.4528391283 500000.0 1612686.3841019773 
29.0 58.0 1.0 1.0 2.0 1.0 0.8 200000.0 500000.0 2000000.0 
6.0 7.398322455157919 1.0 1.0 1.0 1.0 1.0254587311503713 200000.0 500000.0 1679334.117359191 
14.0 28.0 1.0 1.0 1.0 1.0 1.624612174534722 168127.65175279966 500000.0 1431177.2762481365 
30.0 59.57333028501567 1.0 1.0 1.0 1.0 1.5651616456941115 148000.93157537447 725000.0 1810824.4757586033 
6.0 12.0 1.0 1.0 1.0 1.0 1.2728138524608603 138836.76338796018 500000.0 1152323.6291256098 
3.0 3.8807728158559147 1.0 1.0 1.0 1.0 0.840555576419018 199635.9898108768 500000.0 1679550.626395784 
8.0 9.38244294928225 1.0 1.0 1.0 1.0 1.7173212803659674 128929.1415866263 1000000.0 2000000.0 
6.0 12.815362640510113 1.0 1.0 1.0 1.0 1.9261876318144333 147323.5213733981 1000000.0 2000000.0 
3.0 6.0 1.0 1.0 1.0 1.0 0.8 161131.58337978646 500000.0 1458582.0881168633 
28.0 55.41445474277739 1.0 1.0 1.0 2.0 1.0558473952979641 151217.627854936 500000.0 1982950.4878840572 
27.0 54.0 1.0 1.0 1.0 1.0 2.5 100000.0 1000000.0 1356235.8968416243 
29.0 58.0 1.0 1.0 1.0 1.0 1.939676437012968 142246.93733524138 822663.2243138577 1606318.822790407 
3.0 5.9288682922400255 1.0 1.0 1.0 1.0 0.806269629332052 135497.26491148936 500000.0 1403073.823186825 
30.0 60.0 1.0 1.0 1.0 1.0 2.5 200000.0 1000000.0 1870429.0150463383 
19.0 38.0 1.0 1.0 1.0 1.0 2.5 100000.0 1000000.0 1045504.2560434423 
30.0 60.473457166815436 1.0 1.0 3.0 2.0 0.8 109761.79392434444 500000.0 1975416.7973922854 
11.0 21.673903042481992 1.0 1.0 1.0 1.0 1.8819148494848836 138211.6121781386 770129.0803311951 1552408.518806222 
32.0 64.0 1.0 1.0 1.0 1.0 2.5 150623.79986819156 1000000.0 1253288.7007937946 
24.0 47.11377647989712 1.0 1.0 1.0 1.0 1.0084487802793298 145816.32817446746 501757.25412804703 1862776.5805207135 
